time,cumulative confirmed cases - run_1,cumulative total cases - run_1,cumulative confirmed cases - run_2,cumulative total cases - run_2,cumulative confirmed cases - run_3,cumulative total cases - run_3,cumulative confirmed cases - run_4,cumulative total cases - run_4,cumulative confirmed cases - run_5,cumulative total cases - run_5,cumulative confirmed cases - run_6,cumulative total cases - run_6,cumulative confirmed cases - run_7,cumulative total cases - run_7,cumulative confirmed cases - run_8,cumulative total cases - run_8,cumulative confirmed cases - run_9,cumulative total cases - run_9,cumulative confirmed cases - run_10,cumulative total cases - run_10,cumulative confirmed cases - run_11,cumulative total cases - run_11,cumulative confirmed cases - run_12,cumulative total cases - run_12,cumulative confirmed cases - run_13,cumulative total cases - run_13,cumulative confirmed cases - run_14,cumulative total cases - run_14,cumulative confirmed cases - run_15,cumulative total cases - run_15,cumulative confirmed cases - run_16,cumulative total cases - run_16,cumulative confirmed cases - run_17,cumulative total cases - run_17,cumulative confirmed cases - run_18,cumulative total cases - run_18,cumulative confirmed cases - run_19,cumulative total cases - run_19,cumulative confirmed cases - run_20,cumulative total cases - run_20,cumulative confirmed cases - run_21,cumulative total cases - run_21,cumulative confirmed cases - run_22,cumulative total cases - run_22,cumulative confirmed cases - run_23,cumulative total cases - run_23,cumulative confirmed cases - run_24,cumulative total cases - run_24,cumulative confirmed cases - run_25,cumulative total cases - run_25,cumulative confirmed cases - run_26,cumulative total cases - run_26,cumulative confirmed cases - run_27,cumulative total cases - run_27,cumulative confirmed cases - run_28,cumulative total cases - run_28,cumulative confirmed cases - run_29,cumulative total cases - run_29,cumulative confirmed cases - run_30,cumulative total cases - run_30,cumulative confirmed cases - run_31,cumulative total cases - run_31,cumulative confirmed cases - run_32,cumulative total cases - run_32,cumulative confirmed cases - run_33,cumulative total cases - run_33,cumulative confirmed cases - run_34,cumulative total cases - run_34,cumulative confirmed cases - run_35,cumulative total cases - run_35,cumulative confirmed cases - run_36,cumulative total cases - run_36,cumulative confirmed cases - run_37,cumulative total cases - run_37,cumulative confirmed cases - run_38,cumulative total cases - run_38,cumulative confirmed cases - run_39,cumulative total cases - run_39
0.0,3.0,56.0,3.0,107.0,3.0,291.0,3.0,113.0,3.0,232.0,3.0,240.0,3.0,177.0,3.0,103.0,3.0,182.0,3.0,228.0,3.0,336.0,3.0,187.0,3.0,638.0,3.0,297.0,3.0,89.0,3.0,407.0,3.0,156.0,3.0,111.0,3.0,251.0,3.0,166.0,3.0,370.0,3.0,114.0,3.0,143.0,3.0,254.0,3.0,281.0,3.0,73.0,3.0,298.0,3.0,144.0,3.0,257.0,3.0,195.0,3.0,192.0,3.0,366.0,3.0,658.0,3.0,484.0,3.0,44.0,3.0,349.0,3.0,108.0,3.0,139.0,3.0,1076.0
1.0,3.0,77.66197153544834,5.0,149.80809295582068,3.0,427.2010732235158,3.5597842762968566,153.0,5.000000000000001,335.1950733389411,4.0,312.9527932979989,4.0,266.52321566707997,2.9999999999999996,142.05393035490638,3.0000000000000004,262.0464739604024,4.954255120504808,328.0,3.0,487.3873099873873,3.0,274.5589305119481,3.0000000000000004,923.6510433476521,2.9999999999999996,420.8499648275462,3.2207426143268574,122.0,4.999999999999999,586.1073108267161,4.000000000000001,213.19037726203,4.0,163.13242865650287,5.0,369.26635089903857,4.508156552041274,251.0,5.0,554.8830333705389,4.843793253464378,170.0,3.0,206.65975332095977,3.1719418126621557,363.0,5.787498156277904,427.0,3.2399404072319893,100.0,4.000000000000001,454.1804522872521,3.0,203.68157936588824,4.3472015629379435,375.0,4.0,284.81017633992553,4.0,292.28679364841895,3.0000000000000004,529.92472088227,5.0,928.1910564908859,7.0,714.9103993990152,3.0,63.74538865001655,3.760263018687319,491.0,3.0,143.39099857195387,3.0,208.52192248657903,4.967998181068477,1529.0000000000002
2.0,8.337595841637853,103.0,18.0,190.64471761238872,34.0,547.2397296591384,18.000000000000004,197.83047848760873,31.000000000000004,438.99066608769783,28.000000000000004,419.64168357260763,29.999999999999996,336.937456280587,15.0,177.6181916252869,32.0,335.2631915243478,29.0,427.39207044454054,38.0,646.539270370944,28.0,355.52051861381085,77.0,1192.0364940951008,40.0,556.3776623472509,15.000000000000002,158.85529737426893,71.29428734799097,744.0,19.118282009924823,275.0,19.000000000000004,206.0380917682812,29.000000000000004,502.85865855450857,36.29669276072704,327.00000000000006,50.0,755.1341516864351,15.0,216.0087293625712,22.0,279.66480618453176,37.00000000000001,458.0903621884043,44.0,565.5283219504059,16.0,127.83001329713264,44.0,629.8046758949242,23.0,244.6050707149376,37.57348486676264,517.0,37.0,363.04090824411463,29.0,385.93834173425773,49.44765798259718,688.0,95.0,1261.0533471501858,65.0,932.1314589888948,4.0,86.39973586436939,45.0,647.6343402173732,15.000000000000002,193.00042904051193,18.0,278.67668775986346,147.0,2047.7112722693837
3.0,14.0,128.42908941859923,28.527721722223223,249.00000000000003,66.0,687.1923296436233,30.0,242.59879107010346,59.0,577.6802569668387,54.0,528.473780727037,49.00000000000001,452.5026436946576,27.60410673380749,240.0,49.0,414.7315997153445,58.0,560.5433588016406,67.0,802.3128932468343,43.99999999999999,443.9046597204742,138.0,1475.6307916876963,72.0,713.3380304344137,19.0,208.45578793645348,110.0,957.4756116011358,38.0,351.3238970976123,30.0,266.36280774171587,55.99999999999999,681.7460716405196,49.0,409.8333689312025,86.00000000000001,1044.1288000973807,22.0,274.7033655172286,33.66321280587874,353.0,56.0,577.1115843574692,74.0,741.586993932594,21.983636686030355,167.0,78.99999999999999,819.7768658097491,31.0,302.5510856394045,58.000000000000014,654.8395390778563,55.0,478.798961546503,49.03898169264367,500.0,80.0,848.4493653366987,153.0,1661.7400749726166,110.0,1237.5895117168714,9.0,103.14751994331591,80.0,859.1825090859592,23.0,238.00149368674758,33.5153831223591,355.0,271.0,2671.886626454823
4.0,22.0,155.14423962269674,38.14590531901641,328.00000000000006,100.0,816.5718327058562,47.0,309.27813523475686,95.99999999999999,746.3140774867529,91.00000000000001,636.1366895232071,74.0,582.219775097577,41.0,301.16191778207906,65.00000000000001,517.2538600327211,79.36254124110383,708.0,101.0,1004.0914921454674,60.00000000000001,550.9669369513725,215.0,1831.930044894744,102.0,847.2614130944411,28.0,256.0337163140487,163.00000000000003,1228.8438541178546,51.0,446.4700665706621,47.0,339.36306093250533,78.0,899.7355700466329,70.0,521.8116473367247,126.0,1374.9879250391323,41.0,364.10737543147997,59.0,448.8994416765611,87.0,723.5819823671288,108.67236081023242,948.0,31.925844915022537,199.0,118.99999999999999,1013.9193800562446,40.0,352.7108501932831,89.0,836.8390978829232,80.0,596.3525079475633,72.0,635.71658125961,123.0,1049.5019975988307,227.0,2110.9388481614515,166.0,1595.3072951351364,13.0,130.0378928562149,122.91569986649301,1078.0,34.0,299.75397404130484,44.0,453.3759577325079,412.0,3420.9908106103903
5.0,26.0,184.10395857178176,57.0,398.58917569060117,132.00000000000003,973.9185060635102,63.00000000000001,352.0825238176378,133.0,939.191718063176,133.0,746.8380630514423,100.0,715.0610929681418,54.0,350.4949901431343,92.00000000000001,608.1654522960869,111.0,859.6870548677927,150.0,1199.1451520307696,85.0,653.907175411688,314.37511556166635,2166.0,146.0,1009.9039942162502,38.09650985270759,310.0,240.00000000000003,1532.0401533433792,70.0,575.5033458343714,71.0,392.8071142573755,124.0,1130.8690991223104,93.99999999999999,630.1643051730045,184.0,1716.6219595026214,54.0,451.75979716133736,83.0,550.7785606637232,119.11243613459037,861.0,157.0,1169.335787913165,41.0,236.95371379410233,172.00000000000003,1241.1212645022547,63.12946962927254,410.99999999999994,133.00000000000003,1010.0531002859357,109.0,733.5861046429989,109.00000000000001,782.1469500204039,182.0,1269.5696065933275,329.99999999999994,2607.9704459832856,242.0,2007.5874154623439,19.000000000000004,150.96571444385467,166.9581788743562,1250.9999999999998,49.0,350.87227689580624,74.0,546.3447953300644,583.0,4164.125140989241
6.0,32.0,201.939369362391,73.0,482.7849686794714,180.00000000000003,1116.8039324409972,76.62109142171013,400.0,187.0,1115.644425537751,161.0,849.3840476898788,139.0,858.3368744118359,69.0,407.03725700216154,125.51944088196291,693.0,165.00000000000003,1003.0970521642479,222.6963982606295,1358.0,119.0,749.8984895512515,411.3007596161298,2444.0000000000005,203.0,1124.518984777204,55.0,347.3488636109701,317.3266298375822,1831.0,99.0,696.7554046901334,94.00000000000001,453.93134903180413,179.88553496843937,1345.0000000000002,134.0,756.3457552768522,275.0,2045.0299162213191,76.25245797119706,527.0,108.56855152777561,644.0,171.6689382045348,986.0,200.0,1358.2254778547679,49.0,264.8251913182727,239.0,1408.2738604808828,79.0,467.2234362413652,181.85480724277397,1144.0,150.42533959451413,840.0,155.0,939.6011655160938,250.0,1450.4361200184326,474.0,3097.398087542252,342.41733450139947,2392.0,31.0,167.79622186817136,241.71924474669513,1436.0,68.0,396.6091790115794,95.0,615.8098083552549,806.5279921335712,4847.0
7.0,39.99126329885748,227.0,97.0,550.4431726317596,239.5526807597575,1244.0,103.0,436.52297035463255,249.99999999999997,1245.934468592369,219.00000000000003,948.9215628789979,176.0,964.0687771312304,87.1451295656335,444.0,166.54121865001937,754.0,215.0,1122.2214835178886,299.9357817275506,1506.0,158.52529996135297,829.0,568.958606393615,2721.0,261.0,1256.6659685242887,67.09257473934751,401.0,417.99999999999994,2090.7544032689993,125.0,781.5133915360146,123.00000000000001,500.3135671118804,239.0,1522.644700778781,169.86018209389334,862.0000000000001,398.24138323801424,2345.0,98.00000000000001,594.0706170102889,144.0,714.9341584110847,222.0,1083.6908856632188,263.00000000000006,1526.9917743340463,69.57526859550056,295.0,312.0,1580.269921970643,104.77779190451119,509.0,256.0,1274.2263698000854,198.8594573938758,929.0000000000001,201.0,1049.6473805481496,320.00000000000006,1614.9321051481706,630.0,3518.6826047915074,452.0,2743.631261533656,44.0,185.2046508956762,322.0,1587.0275746372108,80.0,441.15368526809567,135.0,675.690989649012,1078.0,5491.196182860878
8.0,51.0,255.34655689684513,122.0,603.4504248461039,311.76107060900415,1364.0000000000002,122.32051009388977,483.0,319.0,1410.7520896466149,274.00000000000006,1041.5420127405484,225.45889927348904,1074.0,109.73274789444068,489.99999999999994,195.45832423302883,806.0,281.00000000000006,1224.8540641065063,387.8722325506784,1681.0,214.0,915.3228941582968,701.849645431717,2995.0,331.0,1406.4121297982792,95.0,440.90683987569344,528.6629155520934,2309.0,172.0,887.1198571364116,146.79000638086677,542.0,337.0,1727.9840597272473,220.00000000000003,959.8479315943814,535.2616208811557,2618.0,137.00000000000003,667.4735387609444,184.71376374001713,800.0,288.0,1184.3357042833668,342.86576755515944,1703.0000000000002,86.0,321.21899817021716,420.1386558460279,1736.0,127.0,563.0399762967455,331.99999999999994,1404.0544117740287,259.00000000000006,1023.1122739955848,261.0,1157.7595959294204,417.0,1802.8122139563368,837.4916535603402,3945.0,594.0,3062.0344194932813,51.77285910473111,207.0,401.69817236313156,1754.0,102.00000000000001,482.93182239759426,181.39432208092595,753.0000000000001,1408.4619729533906,6064.0
9.0,63.90837734934211,286.0,160.0,658.6321421607562,380.0,1508.3540020569449,156.8093330071695,526.0,392.0,1560.5554308162282,322.33768127004106,1150.0000000000002,279.0,1185.1335571987588,134.0,540.0830812188028,247.87974727743926,884.9999999999999,352.0,1356.6319259090976,481.0,1850.0780394850601,258.95623422699725,1005.0,854.0,3270.5576201654744,408.0,1554.721739147144,117.0,484.98489421523,656.0,2559.4860748226574,223.0,997.8932120127866,176.0,606.6249184417306,435.0,1957.2758554028724,277.2598186497312,1049.0,680.0,2919.1132523849496,179.0,741.5916210300647,226.0,874.4370512982626,348.0,1306.832492194008,442.0,1915.0917299165158,109.56318446205731,358.00000000000006,521.0000000000001,1917.0469331745562,165.0,608.5045869289056,409.0000000000001,1521.9705147592301,314.0,1106.502030232078,329.00000000000006,1261.7549680157535,532.0483183816689,1975.0,1080.0,4357.490812247724,757.7058124076906,3405.0000000000005,57.668331291372,225.99999999999997,512.0,1936.2481692123756,135.6766430545593,538.0,226.0,823.4262866117487,1734.0000000000002,6679.945964613364
10.0,84.00000000000001,303.115866816522,193.0885376453059,727.0,481.0,1645.80058108824,183.00000000000003,579.0120513092069,480.0,1705.9366870531544,388.2469400131413,1253.0,352.4671001201584,1300.0,171.57058255254958,586.0,292.0,966.8098523760106,435.00000000000006,1479.0881982968124,584.0,2008.1038907350046,317.0,1084.0807177835322,1050.0,3538.5070047819004,488.81990457803465,1684.0,146.00000000000003,535.1982009181312,783.0,2782.753699692903,276.00000000000006,1100.7808801606275,197.0,655.1148392750563,557.0,2158.32852478326,342.99905312356617,1142.0000000000002,828.9421327001394,3245.9999999999995,216.0,807.4040401731914,264.90012185691046,967.0,406.3606742759182,1431.0000000000002,557.1989778596645,2114.0,125.0,378.6451450622799,615.5210257856704,2083.0,201.82846321524195,664.0,506.0,1648.4893657644316,367.99999999999994,1199.1900999613308,387.0,1378.8321228032462,634.0,2160.7753904920332,1341.5132434861155,4763.0,965.0,3770.185128931358,72.0,241.3492128746248,631.0,2111.113538515617,176.00000000000003,571.3156914199865,273.0,886.6561973052849,2104.0,7338.855744141234
11.0,97.29585308335554,318.00000000000006,231.0,801.0643483642159,561.0,1780.1850512746978,223.75151958013174,619.0,585.0,1851.5234021373008,448.1658700170531,1352.0,429.8627067640574,1412.0,204.65901972209917,638.0,349.11815413358727,1042.0000000000002,519.175274595121,1602.0,666.4496519075998,2168.0,367.43801887033993,1178.0,1224.2478753046294,3813.0000000000005,567.2029886394496,1812.0,173.0,568.7267182111386,949.0570290631855,3036.0000000000005,336.8906324245953,1206.0,229.99999999999997,710.1714832605182,676.0,2367.4395792714868,423.4266102625563,1232.0,1000.8334081279057,3542.0,256.0,878.8615733697736,303.0,1052.2183713217773,493.3543218326538,1539.0,681.7829596029499,2269.0,139.0,404.68164032164657,721.8111320567375,2245.0,239.0,715.9117883618411,590.0,1782.185682824668,434.00000000000006,1296.408003555142,464.00000000000006,1486.4317759468709,748.0,2346.8192761869814,1578.0,5164.57347443359,1176.8838703752879,4135.0,76.0,256.9151800274409,744.6063752978282,2300.0,207.0,609.416906333008,314.71975893209043,948.0,2468.0,7959.058107284124
12.0,109.0,331.87906664459473,277.00000000000006,860.7080826400985,645.6563771694049,1897.0,245.0,664.3836444549063,684.9396448566065,1981.9999999999998,517.0,1435.0932739461384,493.0,1521.4667218631237,237.0,680.4927595706978,395.00000000000006,1097.7187331466357,600.0369640788139,1711.0000000000002,758.0,2338.5109427089883,414.0,1245.4106694854167,1385.0000000000002,4063.161938536209,653.4138395665802,1931.0000000000002,202.99999999999997,615.9021328782518,1117.0,3242.5384142837665,408.4680496021669,1295.0,253.0,759.8050297975399,789.1878252939547,2582.0,467.0,1314.447758834907,1171.0,3840.11247377955,301.0,959.6492150614216,378.3307933657846,1128.0,570.0000000000001,1640.0095898233355,794.0,2465.1922344003024,152.40098833428013,430.0,830.0000000000001,2411.3028566379808,273.0,766.3691333598681,663.0,1892.6115718117462,496.0,1380.0233488134318,546.539104361357,1605.0,856.4487581388466,2517.0,1822.0,5555.525619605529,1369.9621038415767,4473.0,93.028708924323,279.0,855.0892622375377,2457.0,239.65282500562802,645.0,361.00000000000006,1018.7271511697484,2869.0000000000005,8617.084022633639
13.0,119.0,353.5762220994926,315.0,933.3045424109192,742.5293277257681,2026.9999999999998,278.00000000000006,718.3706472271872,780.730312372011,2117.0,588.7147710287053,1531.0000000000002,560.0000000000002,1629.999165781368,264.1776299909031,719.0000000000001,456.0,1172.4640236982982,667.0,1832.8394735465467,869.2297891283383,2494.0,465.9529981294324,1315.0000000000002,1560.0,4327.54610645949,729.0,2065.020622383269,228.0,647.0900520920591,1249.7383655057752,3481.0,465.99999999999994,1385.1151565023201,285.818052242664,803.0,909.0,2778.279238100907,547.0,1405.0270627061907,1365.8486373458982,4118.0,345.0,1031.0757345773707,417.0,1206.1643799066253,634.0,1735.3767561625837,887.0133854451587,2649.0000000000005,173.0,451.7305223954646,947.9999999999999,2590.678952938286,299.1124724097367,809.0000000000001,728.0000000000001,2023.841070803243,548.0,1465.0293157324086,637.5566651570368,1713.0,982.6280291463424,2657.9999999999995,2107.0000000000005,5982.010724835073,1571.114260208935,4844.0,107.25091519941748,305.0,962.0,2599.5179497058894,261.0,678.789597989191,397.99999999999994,1070.9983953704652,3269.149526977205,9245.0
14.0,131.28220528103535,371.00000000000006,347.9953305183194,993.0,827.0,2154.1367659795947,303.4175402647047,766.0,886.0,2246.6956432006855,643.9783578610768,1623.0000000000002,629.0,1723.311222574977,296.8244025743953,759.0,493.0,1238.9715951706708,749.0,1951.28848164373,962.5514448586455,2639.0,517.0,1384.4162979353869,1763.6570305685846,4567.000000000002,810.0,2165.2173027213194,252.0,683.6291468575504,1400.0,3704.140105230223,529.9024054578628,1488.0,313.8529817293528,868.0,1047.0,2953.353653621424,595.2187560318788,1515.0,1568.1478379386867,4375.0,386.0,1101.4447441116909,469.0,1285.2692911224299,694.0,1833.3975328952965,1026.0,2828.937047763772,189.1426150937321,474.0,1067.0307842997697,2756.0000000000005,336.3249871519396,865.0,809.0977804791835,2145.0,599.9999999999999,1559.0603269988808,705.0,1810.9012048564325,1084.0000000000002,2818.853884015406,2349.0,6363.562478671713,1768.0,5187.030480233926,124.25751542734383,331.0,1048.0,2776.8523997482657,284.2638784510631,723.0,436.0,1136.1408905411258,3644.47559329019,9832.0
15.0,141.0,390.21735682581004,391.0,1056.8558354770278,919.0485967626017,2268.0,321.0,820.894716499228,980.7650976718667,2365.0,703.6494390577699,1715.0,700.0,1824.7345301029563,329.8012886682918,803.0,534.0,1317.6597429689164,837.39561180889,2064.0,1046.8803364193554,2774.0,571.0,1452.8136752318835,1923.0,4822.674573395584,896.0,2297.1452921370233,276.0,717.2399581430125,1542.0,3952.0033988503355,596.0394755548541,1581.0000000000002,355.7913462235735,925.0,1187.0,3145.744078009283,655.2346983297908,1603.0000000000002,1764.0,4614.149506742407,428.0,1169.3188651934802,513.0,1358.429758866396,756.0,1955.4324234426008,1125.0,2992.5950266509926,199.0,504.92267293056096,1176.0,2908.08564632372,377.3468083710693,905.0,897.0,2257.714995937633,648.0000000000001,1641.845168060046,766.1650694976795,1910.0,1187.0,3005.140985336456,2616.9999999999995,6772.860338500734,1982.2265554929859,5498.0,139.0,346.8066562815037,1167.0,2926.556208934856,314.0,747.3436711188592,480.99999999999994,1195.9478804647595,4055.0,10449.655701298856
16.0,156.00000000000003,410.6309107223026,432.0,1116.2096508074417,996.8664414950376,2385.0,344.3977602637049,863.0,1088.0797612268907,2482.0000000000005,773.545290892956,1797.0000000000002,757.5277048011976,1928.0,352.1364153112786,841.0,580.4616520674047,1398.9999999999998,916.0,2176.4877999608693,1152.0,2950.09973432242,616.0834161706701,1530.0000000000002,2066.0,5092.418901931122,967.0,2412.688509894723,291.92798816135587,753.0,1679.6172303282929,4179.0,658.0,1659.092664620632,391.03607800642857,982.0,1328.0,3317.789539383056,719.3415404992099,1672.0,1941.0,4855.683358555538,472.0,1234.051323578231,579.0,1439.2040705012346,828.9631331743713,2052.0000000000005,1244.0,3151.525010542723,223.75790685131238,524.0000000000001,1262.0,3080.1295571071037,401.92215735925765,952.0,957.0,2360.399340369504,710.0099611256121,1726.0,833.2005449833765,2004.0000000000002,1299.0,3185.2234518926034,2863.0000000000005,7126.192988283917,2199.0000000000005,5812.397441488069,154.0,356.41780142548066,1270.524282095082,3085.0,345.3213762082976,793.0000000000001,513.0,1249.911149240353,4458.028503213111,10994.0
17.0,170.0,428.88842490034085,479.0,1168.7396566935877,1072.0,2497.793011890827,377.0,906.4604778907762,1167.7527634789703,2589.0,828.9184285304618,1888.0000000000002,815.2000541527325,2027.0,372.0,885.4693554263156,622.0,1461.8613727547015,986.0984647850938,2287.0,1263.0,3118.4551049540337,666.0,1590.5439651925635,2232.0,5340.641467515107,1051.9448616515272,2537.9999999999995,321.1494505347326,788.0,1824.0,4396.609333365099,703.0,1759.4999175221242,427.0,1032.816992679549,1444.4501252009043,3496.0,770.0,1762.8568397738193,2115.159234384304,5094.0,505.0,1304.70043401296,629.768059266135,1506.0000000000002,885.0000000000001,2155.6857104718365,1350.0,3314.98627333984,241.67224564096438,551.0,1363.0,3221.729066370796,426.0,987.8640694346254,1026.3723325397723,2450.0,760.9999999999999,1809.9399634567833,895.322231367008,2117.0,1405.630300034229,3350.0,3090.0000000000005,7525.102707385209,2421.0,6128.900738553204,161.51807231956792,378.0,1360.0,3251.4711643847395,370.0,824.2237281933596,552.6527742675717,1319.0,4814.0,11568.835746331339
