reproduction_number,r_scaling,sub_clin_prop,sub_clin_scaling,t2_before_al,t2_after_al,p_test_before_al,p_test_after_al,p_test_sub_after_al,R_eff_after_al,R_eff_after_al_estimate,R_eff_before_al
6.121180834492799,0.12990767610937015,0.3333333333333333,0.5,2.4102576811444916,1.0600141368254044,0.11746771274829666,0.5325081203566248,0.0,0.6009275150168151,0.5298165137614679,5.100984028744
6.304539966740158,0.20865284099166426,0.3333333333333333,0.5,4.478843171189823,3.310901854782062,0.06332322572237783,0.6497205838180388,0.0,1.0789285839526994,0.8755832037325039,5.253783305616799
6.081380892673776,0.06550202475216114,0.3333333333333333,0.5,3.4485213194087843,2.3743188777672275,0.054720477294007114,0.46511886014086934,0.0,0.3222608914314194,0.2,5.067817410561481
5.5968870719022314,0.28282413541331164,0.3333333333333333,0.5,4.526656848407241,1.459596372037425,0.0558440220872509,0.7280494407532463,0.0,1.1916328591614096,NaN,4.664072559918527
5.6385764345336185,0.05821248950753778,0.3333333333333333,0.5,2.963886010498039,2.286612127086908,0.07028848802976603,0.5761043427032488,0.0,0.2628230894398329,0.26229508196721313,4.698813695444683
6.03055950932259,0.07234443209111852,0.3333333333333333,0.5,2.933452025360075,1.4923948006543784,0.14505765442630036,0.4058923394968096,0.0,0.34444085383703527,0.14285714285714285,5.025466257768825
5.7173112468627725,0.2762775923746364,0.3333333333333333,0.5,4.220424899001179,3.152470520880193,0.10558668019029155,0.6257070723244285,0.0,1.2925003976162577,1.2023529411764706,4.764426039052311
5.8660141381965225,0.14729386092510835,0.3333333333333333,0.5,2.34494098680866,2.34494098680866,0.06861565795947633,0.5001946507209801,0.0,0.6968048093695801,0.6590007930214116,4.888345115163769
6.286520278214773,0.20819388272088907,0.3333333333333333,0.5,2.4991658168964026,2.4991658168964026,0.1486708973751721,0.46141289956507486,0.0,1.0625373727292484,1.0075836820083681,5.238766898512312
6.384260920491484,0.18783169910205225,0.3333333333333333,0.5,2.569565703917962,1.6640055188996647,0.07827343677908642,0.7856889036609607,0.0,0.9098628062160932,0.786046511627907,5.320217433742903
6.33463318625047,0.04146869809701795,0.3333333333333333,0.5,2.8270354434606473,1.434814886139166,0.08688552707299706,0.7752505421464715,0.0,0.19597172138112892,0.17647058823529413,5.278860988542059
6.139698784250669,0.026232258092697976,0.3333333333333333,0.5,4.638983579336587,1.4684663665480795,0.08477558768812206,0.7437006875445209,0.0,0.12105112487372097,0.058823529411764705,5.116415653542225
5.574820426165926,0.23600597055722247,0.3333333333333333,0.5,2.1562426607493057,2.1562426607493057,0.06565902718679983,0.729325673762266,0.0,1.0354727812782525,0.93255620316403,4.645683688471606
5.979696016875306,0.023245103012732013,0.3333333333333333,0.5,2.4209553477804717,2.4209553477804717,0.07847615199140871,0.7236923766427432,0.0,0.11079077804591644,0.0,4.983080014062756
5.667715744602152,0.02042991245922251,0.3333333333333333,0.5,4.857190323135647,1.8877803391408274,0.08743945773236177,0.634159618570245,0.0,0.09065092280410525,0.0,4.723096453835127
5.993260850417977,0.09196548214747138,0.3333333333333333,0.5,2.355808922854219,1.9310964474675865,0.11322209832067884,0.5570936364302396,0.0,0.4357327541516955,0.4647887323943662,4.994384042014981
5.918893231828224,0.10273912942800896,0.3333333333333333,0.5,4.662729442734236,3.2041074258107765,0.07864378591510379,0.45810817164599804,0.0,0.5004092026200802,0.4857142857142857,4.93241102652352
5.6864138062531016,0.28052520086138266,0.3333333333333333,0.5,4.4419123241202625,1.139664162739131,0.06042250273951333,0.5925143320126699,0.0,1.198600716942186,1.1324915190350546,4.738678171877585
6.293222167713828,0.054920683087929884,0.3333333333333333,0.5,4.433753248759375,3.674422078161964,0.054147667600664785,0.5133555482298526,0.0,0.28567126093051876,0.30128205128205127,5.24435180642819
5.952775201478696,0.10593201676810307,0.3333333333333333,0.5,2.1744135835572305,1.6850958794222501,0.1497892480498156,0.4973000322141812,0.0,0.49620063198454145,0.38461538461538464,4.960646001232247
5.683223852954959,0.2515443607298417,0.3333333333333333,0.5,2.3529552671641922,1.1338606261477413,0.09841182615845129,0.6781992661336158,0.0,1.0567094906415964,0.9815598037557097,4.736019877462466
5.541545204435921,0.05662140922037669,0.3333333333333333,0.5,2.918712049847554,2.915873991241304,0.09521730508281827,0.5899402534069252,0.0,0.2557508514738712,0.2823529411764706,4.617954337029934
6.325397677010398,0.1956437320255189,0.3333333333333333,0.5,2.628670179795961,2.5599520747509628,0.1053323350872867,0.7100299948787513,0.0,0.9926105848819442,0.8756789378394689,5.271164730841998
5.793892596014993,0.15058650300386556,0.3333333333333333,0.5,2.8217350735164395,1.598043865950544,0.12263287763749943,0.4095829793512512,0.0,0.6913966418747952,0.6923076923076923,4.828243830012495
6.264517890285547,0.07969992256353499,0.3333333333333333,0.5,2.568363177394425,2.133107724365777,0.058372963798162016,0.5228388731640982,0.0,0.3991558576931216,0.39375,5.220431575237956
6.227059678872256,0.05596031108066624,0.3333333333333333,0.5,4.67472476255862,3.8782681982846143,0.14794784897168495,0.6801098418340291,0.0,0.28794516625110916,0.21428571428571427,5.189216399060213
5.867091266930875,0.16536553872016616,0.3333333333333333,0.5,4.187848181072586,3.654714522426708,0.1239558819630407,0.5208631627737232,0.0,0.8016522963271093,0.7292899408284024,4.889242722442396
6.3583918587477575,0.10035825386111681,0.3333333333333333,0.5,3.3363044225340976,2.2777554639097666,0.11497226510083315,0.6875497854501594,0.0,0.5067261256488493,0.30666666666666664,5.298659882289798
6.324905546859014,0.247646568616905,0.3333333333333333,0.5,4.417158907389072,1.7997015973482215,0.10757653444433576,0.5415754925085431,0.0,1.23285299488311,1.132921931628955,5.270754622382512
5.858175481046638,0.10083713837880658,0.3333333333333333,0.5,2.400064713850738,2.400064713850738,0.05291741581437688,0.4123363020962023,0.0,0.47982376125990134,0.455470737913486,4.881812900872199
5.581932544330909,0.0814003238100029,0.3333333333333333,0.5,2.7724031499587407,2.7724031499587407,0.1487050968825943,0.7588926446934249,0.0,0.3663096086535051,0.4583333333333333,4.651610453609091
5.711037061712808,0.20120102420471342,0.3333333333333333,0.5,3.5862997946730277,3.5862997946730277,0.1397769911961338,0.6918849529955959,0.0,0.9458457740672915,0.8699676075890791,4.759197551427341
6.26465770393,0.10517647151545778,0.3333333333333333,0.5,2.4331186182537423,2.4331186182537423,0.07960998056792563,0.7456481883574657,0.0,0.5247309496554777,0.46021052631578946,5.220548086608334
5.999126385639984,0.20764261758071925,0.3333333333333333,0.5,4.904748788367788,1.5179618939928612,0.09840277844306314,0.5516989628288114,0.0,0.9652303093479926,0.8498727735368957,4.99927198803332
5.60041897530003,0.21181262664019126,0.3333333333333333,0.5,2.2970510831455035,2.2970510831455035,0.08992131696925838,0.6915076998623088,0.0,0.942520452305719,0.8759365994236311,4.667015812750026
5.741890197211329,0.262545591430127,0.3333333333333333,0.5,3.5503591273121273,3.3012737679349646,0.07177992839961175,0.5352052311880853,0.0,1.2397596769073542,1.1404262086513994,4.784908497676107
6.145050925870007,0.15427183003023254,0.3333333333333333,0.5,2.887540022511364,1.9328657041277897,0.08545305627985986,0.7879382049167564,0.0,0.7327315539807799,0.5949367088607594,5.120875771558339
6.029890007125448,0.24191283589941007,0.3333333333333333,0.5,2.5631352111295485,1.9162316866923437,0.08759371773766489,0.496163438141115,0.0,1.159332857532579,1.0713785251357506,5.024908339271207
5.688966125712125,0.21949476425647826,0.3333333333333333,0.5,2.0507368163939015,2.0507368163939015,0.11163318453954567,0.5066275464040708,0.0,0.9966111947051483,0.9205548549810845,4.7408051047601045
5.700450283423672,0.15618845520647776,0.3333333333333333,0.5,2.5644901629622114,2.5644901629622114,0.1445134375647484,0.7896572670483563,0.0,0.7111539343997794,0.66375,4.750375236186394
5.503044235956181,0.20488224099669966,0.3333333333333333,0.5,3.854802269553673,3.4551004251822466,0.08034759084279139,0.7719544735530706,0.0,0.9246193413945631,0.8213757396449705,4.585870196630151
5.794594724029288,0.06301722272442728,0.3333333333333333,0.5,2.1531038624297922,1.0333683364588346,0.08531068778975515,0.7210862893943162,0.0,0.26524186136973316,0.1111111111111111,4.828828936691074
6.115841180522135,0.1115914954770662,0.3333333333333333,0.5,3.0330882095013987,3.0330882095013987,0.09154813075108478,0.5902373870584857,0.0,0.5577065079489485,0.5,5.096534317101779
6.373196997763975,0.16056735786830686,0.3333333333333333,0.5,3.7013243811670993,3.7013243811670993,0.14156368951690718,0.5494998805037707,0.0,0.8455568960524255,0.7788546255506608,5.310997498136646
6.153683333874346,0.2424114210736775,0.3333333333333333,0.5,3.1734687245817867,3.1314330132920594,0.07649335082810557,0.40827131686950974,0.0,1.2280971183826543,1.1626341258152746,5.128069444895289
6.094018402755067,0.26584721786585436,0.3333333333333333,0.5,3.8475174692219674,1.3792664221615258,0.14578823470373842,0.7613762143791969,0.0,1.205489626816537,1.0955781647427119,5.078348668962556
6.464737633818909,0.24654007221579455,0.3333333333333333,0.5,3.8343910796881566,1.3825967408413729,0.14647232334528265,0.6927078718169202,0.0,1.1990839357967198,1.107236268526591,5.3872813615157575
5.588846457996153,0.010143359753352432,0.3333333333333333,0.5,3.1379555575799545,1.324796504340876,0.14107998918963932,0.5712860523123653,0.0,0.0432962525124583,0.07692307692307693,4.657372048330128
6.2279392870159835,0.21612078539236235,0.3333333333333333,0.5,2.565005823381427,1.3415986311271593,0.12827516200736866,0.42351085854906806,0.0,1.0530327176254661,0.979957805907173,5.1899494058466535
5.612365898161856,0.02598491508570889,0.3333333333333333,0.5,4.054778930505984,3.4210977894309877,0.11593286629979317,0.43879577795394636,0.0,0.12038816708425584,0.09876543209876543,4.6769715818015465
5.920094345918043,0.019125170730742925,0.3333333333333333,0.5,3.592028872083712,1.273356239454769,0.08443510470715879,0.6693876705745938,0.0,0.0847823760919894,0.05128205128205128,4.933411954931703
5.8246998188600205,0.04258130092040339,0.3333333333333333,0.5,4.580021631365091,1.8475703415221962,0.12636175540700406,0.6092701766227074,0.0,0.19426764649479014,0.11666666666666667,4.853916515716684
6.052034686123913,0.012038032862368375,0.3333333333333333,0.5,4.580012266668592,1.8864938304101113,0.1403316430391433,0.6659668285292017,0.0,0.05684834617390859,0.0,5.043362238436594
5.770312391815052,0.029586589277274367,0.3333333333333333,0.5,3.1640021068347757,1.2885426075600577,0.10579103386197913,0.5847188416209201,0.0,0.12979722521955417,0.05555555555555555,4.808593659845877
6.226757450225165,0.25295673050944784,0.3333333333333333,0.5,3.3292878965181134,2.5124253548869255,0.14845443489141236,0.4044800714324402,0.0,1.2832627235729084,1.2587840505329648,5.188964541854304
6.37208210837103,0.10660706837158139,0.3333333333333333,0.5,3.0887927862328457,3.0887927862328457,0.11187892536468405,0.4949687954109774,0.0,0.5574183934842029,0.525500322788896,5.310068423642526
5.879580184379591,0.035215015960926084,0.3333333333333333,0.5,3.215182181038986,1.3986571298681683,0.06879088232407778,0.6081836948225708,0.0,0.15798508249625157,0.109375,4.8996501536496595
6.334112674223574,0.055922734555252,0.3333333333333333,0.5,3.7719696310976536,1.2123391113791826,0.13654788555226893,0.7344962562171169,0.0,0.26092457844009026,0.12903225806451613,5.278427228519646
6.167825785979568,0.18445036141773505,0.3333333333333333,0.5,2.5093245156058677,1.5117432653162872,0.06337333398430733,0.4002976926912605,0.0,0.899563512760907,0.8575867426204039,5.1398548216496405
5.931622495505319,0.08120409598442667,0.3333333333333333,0.5,3.679152581476494,1.7303367551353688,0.11674416853579188,0.45488921236332197,0.0,0.3816343128650716,0.3473053892215569,4.943018746254433
5.9718696054558835,0.02590928914337296,0.3333333333333333,0.5,3.787977297822972,3.4102439151655237,0.06333503710132067,0.5994779942152952,0.0,0.12726230403550615,0.0,4.97655800454657
5.964417098682418,0.23855690431532306,0.3333333333333333,0.5,4.412292713178924,1.9132550199564236,0.1316620681363152,0.4237036809534269,0.0,1.1387362138625396,1.0887368184877722,4.970347582235348
6.05215144032093,0.043912846644932814,0.3333333333333333,0.5,2.622549352704164,2.622549352704164,0.07490923681783217,0.5120294204087023,0.0,0.2158341572286879,0.2564102564102564,5.0434595336007755
6.33228083503324,0.23301245897637732,0.3333333333333333,0.5,3.6278651335768117,3.574572681334288,0.13502034827564907,0.4482071371166709,0.0,1.2197069906957823,1.1446504992867332,5.276900695861033
6.043517278699977,0.21315811721193406,0.3333333333333333,0.5,2.845558048290581,1.7653426117461646,0.05528299494484419,0.6004097919972939,0.0,1.005658829396537,0.9421965317919075,5.036264398916648
6.468507016109721,0.14331114402041947,0.3333333333333333,0.5,3.862007312848812,3.816054625950971,0.06563688051067995,0.7472759141695452,0.0,0.7647843754016576,0.6791281973664296,5.390422513424768
5.528997091501056,0.1264331728747618,0.3333333333333333,0.5,2.2876957098163855,1.5637381735671985,0.06416892546010071,0.6655590535880261,0.0,0.5348844852744159,0.5036496350364964,4.60749757625088
6.171037225489548,0.07965657654673604,0.3333333333333333,0.5,4.896195421603339,2.22166869227987,0.11377200131035878,0.6624537823029135,0.0,0.3901057621603662,0.3199651264167393,5.1425310212412905
5.61451571905986,0.024414771611950267,0.3333333333333333,0.5,3.084202710518798,3.084202710518798,0.051814543436133856,0.6601684698785834,0.0,0.11188537977894661,NaN,4.67876309921655
5.694862524377456,0.1171376936579773,0.3333333333333333,0.5,4.9869998293095215,1.8075663750681734,0.1422081629243646,0.6026208313260257,0.0,0.5217920193560912,0.2926829268292683,4.7457187703145465
6.467435157888371,0.048772127768170394,0.3333333333333333,0.5,2.532505564618951,1.6834087194576965,0.07211767349728213,0.6755134344274696,0.0,0.24293068943646984,0.22857142857142856,5.389529298240309
5.580950512979737,0.1472755558218927,0.3333333333333333,0.5,2.3282320080883405,2.0781142407504696,0.0595385999143625,0.5691600119989526,0.0,0.6531785596669288,0.5675675675675675,4.650792094149781
6.001128845442694,0.03314358921456561,0.3333333333333333,0.5,3.998523701293062,2.1916929721457428,0.100274496441679,0.4284930518683461,0.0,0.16050133059699348,0.15,5.000940704535578
5.530269555832959,0.2839741219907936,0.3333333333333333,0.5,3.5196726448512043,2.7316424396879344,0.1455615152121181,0.5391543518154486,0.0,1.2771753153629832,1.1595744680851063,4.608557963194133
6.173806214663296,0.20386579048914238,0.3333333333333333,0.5,2.1675767534791293,1.113087056932912,0.12861157901464956,0.7003314812742809,0.0,0.924773039155273,0.8857979502196194,5.144838512219414
6.005567364274308,0.061688602783742566,0.3333333333333333,0.5,2.9069071686034422,1.8438104371323534,0.07955910848132945,0.635532130590349,0.0,0.2893215535281019,0.24778761061946902,5.00463947022859
5.926189166285093,0.13077705981787674,0.3333333333333333,0.5,2.518214814002938,2.4578964749343872,0.08147123512109555,0.643797763798899,0.0,0.6216762341116591,0.49343832020997375,4.938490971904245
5.969954785704649,0.09191510695431923,0.3333333333333333,0.5,4.8944956044843195,1.0919005310110357,0.05970611716642398,0.4504214701663407,0.0,0.42199018111138126,0.398406374501992,4.974962321420541
